	Данные измерения магнитометра ПКМ
	Файл: C:\Documents and Settings\sergey\Мои документы\магн_13022016\3.txt

Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
049586.289  00:04:17.7  
049582.777  00:04:17.8  
049575.715  00:04:17.9  
049568.305  00:04:18.0  
049563.523  00:04:18.1  
049559.301  00:04:18.2  
049554.809  00:04:18.3  
049549.707  00:04:18.4  
049543.762  00:04:18.5  
049538.820  00:04:18.6  
049535.867  00:04:18.7  
049534.793  00:04:18.8  
049534.867  00:04:18.9  
049533.488  00:04:19.0  
049531.145  00:04:19.1  
049528.133  00:04:19.2  
049526.379  00:04:19.3  
049526.059  00:04:19.4  
049526.633  00:04:19.5  
049526.262  00:04:19.6  
049523.883  00:04:19.7  
049521.223  00:04:19.8  
049517.559  00:04:19.9  
049515.348  00:04:20.0  
049515.797  00:04:20.1  
049517.848  00:04:20.2  
049520.047  00:04:20.3  
049520.637  00:04:20.4  
049518.684  00:04:20.5  
049516.367  00:04:20.6  
049514.625  00:04:20.7  
049513.004  00:04:20.8  
049510.348  00:04:20.9  
049504.840  00:04:21.0  
049501.211  00:04:21.1  
049498.781  00:04:21.2  
049496.238  00:04:21.3  
049496.387  00:04:21.4  
049497.320  00:04:21.5  
049498.027  00:04:21.6  
049497.406  00:04:21.7  
049496.809  00:04:21.8  
049495.367  00:04:21.9  
049493.555  00:04:22.0  
049492.395  00:04:22.1  
049490.578  00:04:22.2  
049487.457  00:04:22.3  
049482.863  00:04:22.4  
049477.172  00:04:22.5  
049473.902  00:04:22.6  
049472.578  00:04:22.7  
049471.395  00:04:22.8  
049468.879  00:04:22.9  
049464.840  00:04:23.0  
049460.871  00:04:23.1  
049457.137  00:04:23.2  
049452.355  00:04:23.3  
049446.551  00:04:23.4  
049441.641  00:04:23.5  
049436.695  00:04:23.6  
049430.988  00:04:23.7  
049426.312  00:04:23.8  
049423.250  00:04:23.9  
049423.113  00:04:24.0  
049423.168  00:04:24.1  
049423.062  00:04:24.2  
049423.824  00:04:24.3  
049426.973  00:04:24.4  
049431.699  00:04:24.5  
049434.520  00:04:24.6  
049432.102  00:04:24.7  
049425.016  00:04:24.8  
049414.715  00:04:24.9  
049403.617  00:04:25.0  
049394.422  00:04:25.1  
049387.461  00:04:25.2  
049379.473  00:04:25.3  
049372.445  00:04:25.4  
049366.320  00:04:25.5  
049359.684  00:04:25.6  
049353.109  00:04:25.7  
049346.145  00:04:25.8  
049339.879  00:04:25.9  
049334.445  00:04:26.0  
049329.438  00:04:26.1  
049325.129  00:04:26.2  
049319.793  00:04:26.3  
049314.715  00:04:26.4  
049310.309  00:04:26.5  
049306.188  00:04:26.6  
049302.906  00:04:26.7  
049299.324  00:04:26.8  
049294.238  00:04:26.9  
049288.137  00:04:27.0  
049279.914  00:04:27.1  
049271.227  00:04:27.2  
049262.594  00:04:27.3  
049254.062  00:04:27.4  
049246.645  00:04:27.5  
049240.840  00:04:27.6  
049236.543  00:04:27.7  
049232.816  00:04:27.8  
049229.805  00:04:27.9  
049228.059  00:04:28.0  
049226.668  00:04:28.1  
049224.762  00:04:28.2  
049223.156  00:04:28.3  
049222.438  00:04:28.4  
049222.078  00:04:28.5  
049221.539  00:04:28.6  
049220.586  00:04:28.7  
049220.445  00:04:28.8  
049220.305  00:04:28.9  
049220.145  00:04:29.0  
049219.602  00:04:29.1  
049219.809  00:04:29.2  
049219.633  00:04:29.3  
049219.551  00:04:29.4  


Дата: 00.00.00
Участок: 0
Режим МВС, цикл - 0.1 сек.

   Поле         Время     
049254.602  00:05:17.6  
049254.082  00:05:17.7  
049253.727  00:05:17.8  
049253.941  00:05:17.9  
049254.609  00:05:18.0  
049255.172  00:05:18.1  
049255.172  00:05:18.2  
049255.523  00:05:18.3  
049255.816  00:05:18.4  
049256.094  00:05:18.5  
049256.266  00:05:18.6  
049255.941  00:05:18.7  
049255.406  00:05:18.8  
049255.199  00:05:18.9  
049255.602  00:05:19.0  
049256.941  00:05:19.1  
049258.680  00:05:19.2  
049261.582  00:05:19.3  
049264.590  00:05:19.4  
049267.129  00:05:19.5  
049269.445  00:05:19.6  
049272.207  00:05:19.7  
049274.941  00:05:19.8  
049277.652  00:05:19.9  
049281.027  00:05:20.0  
049284.824  00:05:20.1  
049288.965  00:05:20.2  
049293.305  00:05:20.3  
049298.047  00:05:20.4  
049301.867  00:05:20.5  
049305.227  00:05:20.6  
049307.980  00:05:20.7  
049311.055  00:05:20.8  
049314.324  00:05:20.9  
049317.715  00:05:21.0  
049321.375  00:05:21.1  
049324.961  00:05:21.2  
049329.539  00:05:21.3  
049333.180  00:05:21.4  
049335.824  00:05:21.5  
049339.285  00:05:21.6  
049342.504  00:05:21.7  
049345.969  00:05:21.8  
049349.887  00:05:21.9  
049355.355  00:05:22.0  
049359.012  00:05:22.1  
049362.570  00:05:22.2  
049365.879  00:05:22.3  
049370.004  00:05:22.4  
049373.945  00:05:22.5  
049377.355  00:05:22.6  
049381.375  00:05:22.7  
049386.301  00:05:22.8  
049390.188  00:05:22.9  
049392.387  00:05:23.0  
049395.016  00:05:23.1  
049397.645  00:05:23.2  
049400.984  00:05:23.3  
049404.316  00:05:23.4  
049408.395  00:05:23.5  
049412.211  00:05:23.6  
049416.395  00:05:23.7  
049420.820  00:05:23.8  
049425.309  00:05:23.9  
049429.637  00:05:24.0  
049434.047  00:05:24.1  
049439.277  00:05:24.2  
049444.039  00:05:24.3  
049449.020  00:05:24.4  
049453.715  00:05:24.5  
049458.016  00:05:24.6  
049463.027  00:05:24.7  
049469.836  00:05:24.8  
049475.570  00:05:24.9  
049478.129  00:05:25.0  
049480.867  00:05:25.1  
049484.406  00:05:25.2  
049490.559  00:05:25.3  
049496.340  00:05:25.4  
049500.477  00:05:25.5  
049504.156  00:05:25.6  
049509.668  00:05:25.7  
049513.422  00:05:25.8  
049515.480  00:05:25.9  
049517.840  00:05:26.0  
049520.789  00:05:26.1  
049524.422  00:05:26.2  
049528.086  00:05:26.3  
049528.125  00:05:26.4  
049525.055  00:05:26.5  
049521.461  00:05:26.6  
049518.711  00:05:26.7  
049517.020  00:05:26.8  
049518.199  00:05:26.9  
049520.293  00:05:27.0  
049520.820  00:05:27.1  
049520.332  00:05:27.2  
049520.109  00:05:27.3  
049520.758  00:05:27.4  
049520.941  00:05:27.5  
049520.348  00:05:27.6  
049521.602  00:05:27.7  
049522.742  00:05:27.8  
049522.824  00:05:27.9  
049523.199  00:05:28.0  
049523.539  00:05:28.1  
049524.551  00:05:28.2  
049526.004  00:05:28.3  
049528.090  00:05:28.4  
049531.051  00:05:28.5  
049533.512  00:05:28.6  
049535.117  00:05:28.7  
049536.836  00:05:28.8  
049537.840  00:05:28.9  
049537.328  00:05:29.0  
049536.180  00:05:29.1  
049536.867  00:05:29.2  
049538.312  00:05:29.3  
049540.863  00:05:29.4  
049544.395  00:05:29.5  
049548.668  00:05:29.6  
049552.871  00:05:29.7  
049557.066  00:05:29.8  
049560.195  00:05:29.9  
049562.297  00:05:30.0  
049563.473  00:05:30.1  
049564.559  00:05:30.2  
049566.066  00:05:30.3  
049567.016  00:05:30.4  
049567.328  00:05:30.5  
049567.578  00:05:30.6  
049568.195  00:05:30.7  
049569.809  00:05:30.8  
049572.078  00:05:30.9  
049574.277  00:05:31.0  
049577.395  00:05:31.1  
049580.195  00:05:31.2  
049581.828  00:05:31.3  
049582.965  00:05:31.4  
049584.555  00:05:31.5  
049586.664  00:05:31.6  
049587.469  00:05:31.7  
049587.402  00:05:31.8  
049587.992  00:05:31.9  
049589.938  00:05:32.0  
049593.098  00:05:32.1  
049595.832  00:05:32.2  
049597.004  00:05:32.3  
049596.816  00:05:32.4  
049597.879  00:05:32.5  
049600.156  00:05:32.6  
049602.637  00:05:32.7  
049604.828  00:05:32.8  
049606.977  00:05:32.9  
049608.238  00:05:33.0  
049610.406  00:05:33.1  
049614.289  00:05:33.2  
049618.887  00:05:33.3  
049623.051  00:05:33.4  
049626.125  00:05:33.5  
049627.645  00:05:33.6  
049630.883  00:05:33.7  
049635.016  00:05:33.8  
049639.027  00:05:33.9  
049642.152  00:05:34.0  
049645.535  00:05:34.1  
049650.727  00:05:34.2  
049655.590  00:05:34.3  
049660.773  00:05:34.4  
049666.434  00:05:34.5  
049672.484  00:05:34.6  
049675.930  00:05:34.7  
049680.699  00:05:34.8  
049685.637  00:05:34.9  
049689.582  00:05:35.0  
049692.301  00:05:35.1  
049696.891  00:05:35.2  
049702.020  00:05:35.3  
049706.734  00:05:35.4  
049710.930  00:05:35.5  
049714.684  00:05:35.6  
049717.805  00:05:35.7  
049721.570  00:05:35.8  
049726.852  00:05:35.9  
049732.645  00:05:36.0  
049739.883  00:05:36.1  
049747.543  00:05:36.2  
049755.496  00:05:36.3  
049764.121  00:05:36.4  
049772.777  00:05:36.5  
049781.695  00:05:36.6  
049790.562  00:05:36.7  
049797.918  00:05:36.8  
049805.059  00:05:36.9  
049812.492  00:05:37.0  
049816.914  00:05:37.1  
049821.281  00:05:37.2  
049826.535  00:05:37.3  
049831.098  00:05:37.4  
049835.691  00:05:37.5  
049840.875  00:05:37.6  
049843.426  00:05:37.7  
049843.473  00:05:37.8  
049844.082  00:05:37.9  
049845.988  00:05:38.0  
049847.699  00:05:38.1  
049845.996  00:05:38.2  
049843.008  00:05:38.3  
049840.738  00:05:38.4  
049838.078  00:05:38.5  
049836.125  00:05:38.6  
049834.012  00:05:38.7  
049828.648  00:05:38.8  
049822.832  00:05:38.9  
049815.949  00:05:39.0  
049809.613  00:05:39.1  
049804.629  00:05:39.2  
049798.598  00:05:39.3  
049790.621  00:05:39.4  
049783.754  00:05:39.5  
049780.133  00:05:39.6  
049776.801  00:05:39.7  
049772.234  00:05:39.8  
049765.637  00:05:39.9  
049757.691  00:05:40.0  
049750.926  00:05:40.1  
049747.199  00:05:40.2  
049742.949  00:05:40.3  
049738.742  00:05:40.4  
049733.316  00:05:40.5  
049726.762  00:05:40.6  
049719.547  00:05:40.7  
049714.887  00:05:40.8  
049712.566  00:05:40.9  
049710.324  00:05:41.0  
049710.453  00:05:41.1  
049709.512  00:05:41.2  
049707.699  00:05:41.3  
049707.023  00:05:41.4  
049707.988  00:05:41.5  
049706.961  00:05:41.6  
049705.309  00:05:41.7  
049703.176  00:05:41.8  
049701.738  00:05:41.9  
049699.957  00:05:42.0  
049698.176  00:05:42.1  
049693.520  00:05:42.2  
049689.039  00:05:42.3  
049683.070  00:05:42.4  
049673.535  00:05:42.5  
049665.516  00:05:42.6  
049657.004  00:05:42.7  
049648.039  00:05:42.8  
049639.332  00:05:42.9  
049631.574  00:05:43.0  
049623.539  00:05:43.1  
049615.305  00:05:43.2  
049607.367  00:05:43.3  
049601.191  00:05:43.4  
049598.984  00:05:43.5  
049593.277  00:05:43.6  
049587.723  00:05:43.7  
049582.871  00:05:43.8  
049578.598  00:05:43.9  
049574.750  00:05:44.0  
049566.414  00:05:44.1  
049554.031  00:05:44.2  
049541.371  00:05:44.3  
049526.785  00:05:44.4  
049509.676  00:05:44.5  
049490.934  00:05:44.6  
049476.770  00:05:44.7  
049466.352  00:05:44.8  
